card,group,scene,policy,upgraded,mode,control,n,before_valid,after_valid,before_dwin_pp,after_dwin_pp,after_ci95_lo_pp,after_ci95_hi_pp,before_dhp,after_dhp,before_dturns,after_dturns,before_plays,after_plays,before_ready_plays,after_ready_plays,after_seen_turns,after_playable_turns,after_empty_plays,after_unused_qi,before_aborts,after_aborts,final_source
xueranzhengpao,primary,combo-3qi,tactical,0,add2,skip,300,True,True,-3.0,3.6667,-3.5073,10.7198,-5.13667,0.70333,-0.42667,-0.78,612,993,0,0,1137,1134,0,217,0,0,lowhp-xueran
xueranzhengpao,primary,combo-3qi,tactical,0,replace,tingqiang,300,True,True,-0.6667,2.6667,-1.922,7.1675,-3.30667,-0.63333,0.07333,-0.11,340,573,0,0,656,656,0,143,0,0,lowhp-xueran
xueranzhengpao,primary,combo-3qi,tactical,1,add1,skip,300,True,True,3.6667,6.6667,0.0663,13.0475,0.70667,4.58333,-0.71,-0.77667,551,599,0,0,636,635,0,143,0,0,lowhp-xueran
xueranzhengpao,primary,combo-3qi,tactical,1,add2,skip,300,True,True,6.3333,10.0,4.2581,15.4125,1.45,8.92667,-1.16667,-1.27667,935,988,0,0,1045,1043,0,215,0,0,lowhp-xueran
xueranzhengpao,primary,combo-3qi,tactical,1,replace,tingqiang,300,True,True,-3.6667,-0.6667,-3.992,2.6806,-3.87667,0,-0.08667,-0.15333,551,599,0,0,636,635,0,143,0,0,lowhp-xueran
xueranzhengpao,primary,half-hp,greedy,0,add1,skip,300,True,True,-2.0,1.0,-1.3506,3.3177,-2.82333,-1.24667,-0.31667,-0.21333,452,463,0,0,480,463,7,122,0,0,lowhp-xueran
xueranzhengpao,primary,half-hp,greedy,0,add2,skip,300,True,True,-6.3333,0.3333,-1.5986,2.2543,-4.65667,-1.96333,-0.54,-0.35667,756,788,0,0,823,789,5,159,0,0,lowhp-xueran
xueranzhengpao,primary,half-hp,greedy,0,replace,tingqiang,300,True,True,-2.6667,0.3333,-1.5986,2.2543,-1.96333,-0.38667,-0.18333,-0.08,452,463,0,0,480,463,7,122,0,0,lowhp-xueran
xueranzhengpao,primary,half-hp,greedy,1,add1,skip,300,True,True,-0.6667,1.0,-1.3506,3.3177,-2.11333,-0.57,-0.40667,-0.31333,444,455,0,0,472,455,7,111,0,0,lowhp-xueran
xueranzhengpao,primary,half-hp,greedy,1,add2,skip,300,True,True,-3.0,2.0,-0.8194,4.7535,-3.32,-0.76333,-0.69333,-0.53,722,752,0,0,792,757,5,151,0,0,lowhp-xueran
xueranzhengpao,primary,half-hp,greedy,1,replace,tingqiang,300,True,True,-1.6667,0,-1.647,1.647,-1.47,0.07333,-0.26,-0.16667,444,455,0,0,472,455,7,111,0,0,lowhp-xueran
xueranzhengpao,primary,half-hp,tactical,0,add1,skip,300,True,True,-0.6667,0.3333,-2.0983,2.754,-1.87667,-0.71667,-0.14,-0.19,209,357,0,0,459,458,0,84,0,0,lowhp-xueran
xueranzhengpao,primary,half-hp,tactical,0,add2,skip,300,True,True,0,0,-2.6465,2.6465,-3.21333,-1.46667,-0.20667,-0.24667,366,626,0,0,819,818,0,101,0,0,lowhp-xueran
xueranzhengpao,primary,half-hp,tactical,0,replace,tingqiang,300,True,True,-1.6667,-0.6667,-2.8024,1.4911,-1.69333,-0.53333,0.01,-0.04,209,357,0,0,459,458,0,84,0,0,lowhp-xueran
xueranzhengpao,primary,half-hp,tactical,1,add1,skip,300,True,True,-0.3333,1.6667,-1.4266,4.7051,-1.48667,0.05,-0.33,-0.31,346,377,0,0,445,444,0,97,0,0,lowhp-xueran
xueranzhengpao,primary,half-hp,tactical,1,add2,skip,300,True,True,0,2.3333,-0.619,5.2088,-2.57,-0.25,-0.50333,-0.47667,572,660,0,0,782,780,0,102,0,0,lowhp-xueran
xueranzhengpao,primary,half-hp,tactical,1,replace,tingqiang,300,True,True,-1.6667,0.3333,-2.0983,2.754,-1.92,-0.38333,-0.1,-0.08,346,377,0,0,445,444,0,97,0,0,lowhp-xueran
xueranzhengpao,primary,buffer,greedy,0,add1,skip,300,True,True,-1.0,4.6667,-3.6956,12.8752,-2.50333,-0.62333,-2.1,-1.77,1038,1061,0,0,1160,1061,5,0,0,0,lowhp-xueran
xueranzhengpao,primary,buffer,greedy,0,add2,skip,300,True,True,-6.0,10.6667,1.5408,19.4411,-4.33,-0.36667,-3.09333,-2.62,1684,1763,0,0,1957,1766,11,1,0,0,lowhp-xueran
xueranzhengpao,primary,buffer,greedy,0,replace,tingqiang,300,True,True,-8.0,-2.3333,-8.9004,4.3106,-3.06,-1.18,-0.89333,-0.56333,1038,1061,0,0,1160,1061,5,0,0,0,lowhp-xueran
xueranzhengpao,primary,buffer,greedy,1,add1,skip,300,True,True,10.3333,19.0,10.0834,27.2908,0.80333,3.38,-2.39,-2.18333,1004,1022,0,0,1124,1021,6,2,0,0,lowhp-xueran
xueranzhengpao,primary,buffer,greedy,1,add2,skip,300,True,True,21.6667,38.3333,29.5869,45.817,1.55,7.96333,-3.49,-3.27667,1586,1630,0,0,1819,1640,4,1,0,0,lowhp-xueran
xueranzhengpao,primary,buffer,greedy,1,replace,tingqiang,300,True,True,2.3333,11.0,3.1871,18.4505,0.06333,2.64,-1.15667,-0.95,1004,1022,0,0,1124,1021,6,2,0,0,lowhp-xueran
xueranzhengpao,primary,buffer,tactical,0,add1,skip,300,True,True,9.6667,13.6667,6.613,20.2701,0.33,3.58,-1.23333,-1.58333,720,1059,0,0,1440,1320,0,228,0,0,lowhp-xueran
xueranzhengpao,primary,buffer,tactical,0,add2,skip,300,True,True,10.6667,26.3333,18.4706,33.3286,-3.15667,4.43667,-2.32667,-2.79667,1211,1791,0,0,2430,2211,0,270,0,0,lowhp-xueran
xueranzhengpao,primary,buffer,tactical,0,replace,tingqiang,300,True,True,-11.3333,-7.3333,-14.5012,0.0761,-5.42,-2.17,0.20667,-0.14333,720,1059,0,0,1440,1320,0,228,0,0,lowhp-xueran
xueranzhengpao,primary,buffer,tactical,1,add1,skip,300,True,True,26.3333,34.3333,26.3183,41.2174,4.72333,10.15333,-2.56,-2.46,1051,1100,0,0,1342,1250,0,203,0,0,lowhp-xueran
xueranzhengpao,primary,buffer,tactical,1,add2,skip,300,True,True,36.6667,43.0,34.6025,49.981,5.03333,13.62,-4.34,-4.35333,1646,1733,0,0,2109,1926,0,240,0,0,lowhp-xueran
xueranzhengpao,primary,buffer,tactical,1,replace,tingqiang,300,True,True,-7.6667,0.3333,-6.1595,6.8152,-6.53333,-1.10333,-0.41667,-0.31667,1051,1100,0,0,1342,1250,0,203,0,0,lowhp-xueran
xueranzhengpao,primary,consecutive,greedy,0,add1,skip,300,True,True,-14.6667,0.3333,-5.704,6.3597,-8.25,-1.31333,-0.81333,-0.66667,1171,1192,0,0,1235,1191,1,274,0,0,lowhp-xueran
xueranzhengpao,primary,consecutive,greedy,0,add2,skip,300,True,True,-39.6667,-4.3333,-11.2238,2.6999,-14.28667,-4,-1.35,-1.01333,1991,2063,0,0,2159,2082,2,392,0,0,lowhp-xueran
xueranzhengpao,primary,consecutive,greedy,0,replace,tingqiang,300,True,True,-17.3333,-2.3333,-6.5008,1.911,-7.95,-1.01333,-0.43,-0.28333,1171,1192,0,0,1235,1191,1,274,0,0,lowhp-xueran
xueranzhengpao,primary,consecutive,greedy,1,add1,skip,300,True,True,-7.6667,2.6667,-2.7551,8.0006,-5.46,1.65333,-1.09,-0.99667,1151,1165,0,0,1209,1164,0,254,0,0,lowhp-xueran
xueranzhengpao,primary,consecutive,greedy,1,add2,skip,300,True,True,-10.6667,4.3333,-1.1083,9.6323,-8.69,2.93333,-1.84,-1.72333,1876,1898,0,0,1992,1920,0,332,0,0,lowhp-xueran
xueranzhengpao,primary,consecutive,greedy,1,replace,tingqiang,300,True,True,-10.6667,-0.3333,-4.3812,3.7255,-6.34333,0.77,-0.59667,-0.50333,1151,1165,0,0,1209,1164,0,254,0,0,lowhp-xueran
xueranzhengpao,primary,consecutive,tactical,0,add1,skip,300,True,True,-8.3333,-2.3333,-6.7471,2.1573,-7.78,-2.33333,-0.34333,-0.54333,709,1039,0,0,1194,1193,0,174,0,0,lowhp-xueran
xueranzhengpao,primary,consecutive,tactical,0,add2,skip,300,True,True,-18.6667,-0.6667,-4.5718,3.2604,-12.85,-4.30333,-0.5,-0.83,1155,1802,0,0,2102,2098,0,239,0,0,lowhp-xueran
xueranzhengpao,primary,consecutive,tactical,0,replace,tingqiang,300,True,True,-7.6667,-1.6667,-5.0529,1.7744,-7.44667,-2,0.04667,-0.15333,709,1039,0,0,1194,1193,0,174,0,0,lowhp-xueran
xueranzhengpao,primary,consecutive,tactical,1,add1,skip,300,True,True,-6.6667,0,-3.6513,3.6513,-6.85333,0.85,-0.94333,-1.03667,1054,1104,0,0,1167,1166,0,206,0,0,lowhp-xueran
xueranzhengpao,primary,consecutive,tactical,1,add2,skip,300,True,True,-10.0,0.6667,-2.6806,3.992,-8.98333,3.16333,-1.67333,-1.82333,1704,1797,0,0,1912,1909,0,258,0,0,lowhp-xueran
xueranzhengpao,primary,consecutive,tactical,1,replace,tingqiang,300,True,True,-7.0,-0.3333,-3.1617,2.506,-8.66,-0.95667,-0.18667,-0.28,1054,1104,0,0,1167,1166,0,206,0,0,lowhp-xueran
yibaoyuntian,watch,act1-bosses,greedy,0,add1,skip,300,True,True,-4.0,-3.6667,-13.1002,5.8877,-1.15,-1.20333,0.29333,0.28,27,29,0,0,809,738,0,8,0,0,after-watch
yibaoyuntian,watch,act1-bosses,greedy,0,add2,skip,300,True,True,-5.0,-6.0,-15.3987,3.5964,-1.00333,-1.16,0.37,0.35667,33,32,0,0,1537,1403,0,13,0,0,after-watch
yibaoyuntian,watch,act1-bosses,greedy,0,replace,shenzaicaoying,300,True,True,-2.3333,-2.3333,-5.2088,0.619,-0.79,-0.85,-0.05667,-0.05667,27,29,0,0,809,738,0,8,0,0,after-watch
yibaoyuntian,watch,act1-bosses,greedy,1,add1,skip,300,True,True,-4.0,-3.6667,-13.1002,5.8877,-1.15,-1.20333,0.29333,0.28,27,29,0,0,809,738,0,8,0,0,after-watch
yibaoyuntian,watch,act1-bosses,greedy,1,add2,skip,300,True,True,-5.0,-6.0,-15.3987,3.5964,-1.00333,-1.16,0.37,0.35667,33,32,0,0,1537,1403,0,13,0,0,after-watch
yibaoyuntian,watch,act1-bosses,greedy,1,replace,shenzaicaoying,300,True,True,-4.6667,-4.6667,-8.8891,-0.2905,-1.66,-1.72,-0.09333,-0.09333,27,29,0,0,809,738,0,8,0,0,after-watch
yibaoyuntian,watch,act1-bosses,tactical,0,add1,skip,300,True,True,-3.0,-1.6667,-8.9172,5.6387,-1.98667,-2.13667,0.22,0.22667,54,54,0,0,870,841,0,8,0,0,after-watch
yibaoyuntian,watch,act1-bosses,tactical,0,add2,skip,300,True,True,2.3333,2.0,-4.8533,8.7874,-3.45,-3.67,0.04667,0.06,122,123,0,0,1603,1556,0,20,0,0,after-watch
yibaoyuntian,watch,act1-bosses,tactical,0,replace,shenzaicaoying,300,True,True,-3.3333,-3.3333,-9.1585,2.6016,-6.59333,-6.57667,-0.19667,-0.22,54,54,0,0,870,841,0,8,0,0,after-watch
yibaoyuntian,watch,act1-bosses,tactical,1,add1,skip,300,True,True,-0.6667,0.3333,-6.7069,7.3626,-1.37333,-1.5,0.26667,0.25667,93,93,0,0,850,825,0,14,0,0,after-watch
yibaoyuntian,watch,act1-bosses,tactical,1,add2,skip,300,True,True,4.3333,4.6667,-2.0112,11.1908,-1.96,-1.96667,0.09333,0.10333,183,177,0,0,1590,1539,0,20,0,0,after-watch
yibaoyuntian,watch,act1-bosses,tactical,1,replace,shenzaicaoying,300,True,True,-5.0,-4.3333,-9.8219,1.2979,-7.28,-7.29667,0.15,0.09333,93,93,0,0,850,825,0,14,0,0,after-watch
yibaoyuntian,watch,debuffs,greedy,0,add1,skip,300,True,True,-1.3333,-1.0,-8.7372,6.7702,-1.37,-1.49333,0.16333,0.2,28,29,0,0,669,597,0,7,0,0,after-watch
yibaoyuntian,watch,debuffs,greedy,0,add2,skip,300,True,True,-3.0,-4.3333,-12.0771,3.5531,-2.03667,-2.31333,0.32667,0.32,66,67,0,0,1274,1133,0,11,0,0,after-watch
yibaoyuntian,watch,debuffs,greedy,0,replace,shenzaicaoying,300,True,True,-0.3333,-0.3333,-2.2543,1.5986,-0.62333,-0.45333,-0.04,-0.05,28,29,0,0,669,597,0,7,0,0,after-watch
yibaoyuntian,watch,debuffs,greedy,1,add1,skip,300,True,True,-1.3333,-1.0,-8.7372,6.7702,-1.35667,-1.49333,0.16333,0.2,28,29,0,0,669,597,0,7,0,0,after-watch
yibaoyuntian,watch,debuffs,greedy,1,add2,skip,300,True,True,-3.0,-4.3333,-12.0771,3.5531,-2.03667,-2.31333,0.32667,0.32,66,67,0,0,1274,1133,0,11,0,0,after-watch
yibaoyuntian,watch,debuffs,greedy,1,replace,shenzaicaoying,300,True,True,-1.0,-1.0,-3.7625,1.7955,-1.44,-1.48667,-0.04667,-0.04333,28,29,0,0,669,597,0,7,0,0,after-watch
yibaoyuntian,watch,debuffs,tactical,0,add1,skip,300,True,True,0.3333,0.3333,-1.5986,2.2543,-0.16,-0.45333,0.15333,0.14667,56,56,0,0,584,557,0,4,0,0,after-watch
yibaoyuntian,watch,debuffs,tactical,0,add2,skip,300,True,True,0,0,-2.2058,2.2058,-2.50333,-2.77,0.31333,0.30667,112,111,0,0,1140,1091,0,15,0,0,after-watch
yibaoyuntian,watch,debuffs,tactical,0,replace,shenzaicaoying,300,True,True,0,0,-1.647,1.647,-2.04,-2.51667,-0.11333,-0.10333,56,56,0,0,584,557,0,4,0,0,after-watch
yibaoyuntian,watch,debuffs,tactical,1,add1,skip,300,True,True,0.3333,0.3333,-1.5986,2.2543,0.24,-0.08333,0.13667,0.14,77,78,0,0,593,565,0,4,0,0,after-watch
yibaoyuntian,watch,debuffs,tactical,1,add2,skip,300,True,True,0,0,-2.2058,2.2058,-2.05667,-2.16,0.27667,0.27667,141,141,0,0,1131,1078,0,19,0,0,after-watch
yibaoyuntian,watch,debuffs,tactical,1,replace,shenzaicaoying,300,True,True,0,0,-1.647,1.647,-3.47,-4.02,-0.02,0.00667,77,78,0,0,593,565,0,4,0,0,after-watch
wuguanliujiang,watch,anger-summon,greedy,0,add1,skip,300,True,True,-0.3333,-0.3333,-2.2543,1.5986,-1.39,-1.50333,0.30333,0.31667,13,13,0,0,504,457,0,0,0,0,after-watch
wuguanliujiang,watch,anger-summon,greedy,0,add2,skip,300,True,True,-0.6667,-0.6667,-2.8024,1.4911,-2.93667,-3.15333,0.61,0.62333,48,48,0,0,980,899,0,2,0,0,after-watch
wuguanliujiang,watch,anger-summon,greedy,0,replace,yiyong,300,True,True,0,0,-1.647,1.647,-0.13667,-0.13667,0.01333,0.01333,13,13,0,0,504,457,0,0,0,0,after-watch
wuguanliujiang,watch,anger-summon,greedy,1,add1,skip,300,True,True,-0.3333,-0.3333,-2.2543,1.5986,-1.37,-1.48333,0.29333,0.30667,13,13,0,0,504,457,0,0,0,0,after-watch
wuguanliujiang,watch,anger-summon,greedy,1,add2,skip,300,True,True,-0.6667,-0.6667,-2.8024,1.4911,-2.86,-3.07667,0.6,0.61333,48,48,0,0,979,898,0,2,0,0,after-watch
wuguanliujiang,watch,anger-summon,greedy,1,replace,yiyong,300,True,True,0,0,-1.647,1.647,-0.20333,-0.20333,0.01333,0.01333,13,13,0,0,504,457,0,0,0,0,after-watch
wuguanliujiang,watch,anger-summon,tactical,0,add1,skip,300,True,True,0,0,-2.2058,2.2058,-2.28667,-2.15667,0.08667,0.11,94,97,0,0,501,497,0,15,0,0,after-watch
wuguanliujiang,watch,anger-summon,tactical,0,add2,skip,300,True,True,0.3333,0.3333,-1.5986,2.2543,-3.85667,-3.97333,0.26,0.27333,206,202,0,0,964,949,0,21,0,0,after-watch
wuguanliujiang,watch,anger-summon,tactical,0,replace,yiyong,300,True,True,-0.3333,-0.3333,-2.2543,1.5986,-2.11333,-1.97667,0.57,0.57333,94,97,0,0,501,497,0,15,0,0,after-watch
wuguanliujiang,watch,anger-summon,tactical,1,add1,skip,300,True,True,0,0,-2.2058,2.2058,-2.84,-2.68,0.05333,0.07,163,161,0,0,436,433,0,15,0,0,after-watch
wuguanliujiang,watch,anger-summon,tactical,1,add2,skip,300,True,True,0.3333,0.3333,-1.5986,2.2543,-4.08333,-4.04,0.26333,0.27333,312,307,0,0,877,867,0,22,0,0,after-watch
wuguanliujiang,watch,anger-summon,tactical,1,replace,yiyong,300,True,True,-0.3333,-0.3333,-2.2543,1.5986,-3.5,-3.25333,0.82333,0.82,163,161,0,0,436,433,0,15,0,0,after-watch
wuguanliujiang,watch,act1-bosses,greedy,0,add1,skip,300,True,True,-6.3333,-6.0,-15.3987,3.5964,-1.79333,-1.84667,0.24667,0.23333,62,64,0,0,764,714,0,25,0,0,after-watch
wuguanliujiang,watch,act1-bosses,greedy,0,add2,skip,300,True,True,-8.6667,-10.0,-19.3888,-0.2818,-1.78333,-1.99,0.34333,0.33,121,119,0,0,1472,1377,0,28,0,0,after-watch
wuguanliujiang,watch,act1-bosses,greedy,0,replace,yiyong,300,True,True,-4.3333,-4.6667,-8.2214,-0.9583,-1.25667,-1.33667,0.06667,0.07333,62,64,0,0,764,714,0,25,0,0,after-watch
wuguanliujiang,watch,act1-bosses,greedy,1,add1,skip,300,True,True,-6.0,-5.6667,-15.0381,3.8914,-1.78667,-1.84,0.24333,0.23,62,64,0,0,764,714,0,25,0,0,after-watch
wuguanliujiang,watch,act1-bosses,greedy,1,add2,skip,300,True,True,-8.3333,-9.6667,-19.0323,0.0174,-1.73667,-1.94333,0.34,0.32667,121,119,0,0,1472,1377,0,28,0,0,after-watch
wuguanliujiang,watch,act1-bosses,greedy,1,replace,yiyong,300,True,True,-5.3333,-5.3333,-9.0451,-1.4459,-1.74333,-1.81333,0.10333,0.10667,62,64,0,0,764,714,0,25,0,0,after-watch
wuguanliujiang,watch,act1-bosses,tactical,0,add1,skip,300,True,True,-2.0,-1.3333,-8.6541,6.0313,-2.37,-2.57667,0.18,0.2,181,176,0,0,739,729,0,35,0,0,after-watch
wuguanliujiang,watch,act1-bosses,tactical,0,add2,skip,300,True,True,-6.6667,-6.0,-13.374,1.5716,-5.70333,-5.36333,0.09667,0.09667,343,340,0,0,1343,1326,0,68,0,0,after-watch
wuguanliujiang,watch,act1-bosses,tactical,0,replace,yiyong,300,True,True,-11.6667,-12.0,-17.4381,-6.1666,-10.37,-10.45333,1.70667,1.68667,181,176,0,0,739,729,0,35,0,0,after-watch
wuguanliujiang,watch,act1-bosses,tactical,1,add1,skip,300,True,True,-3.6667,-3.3333,-10.5894,4.0325,-3.68333,-3.74667,0.20333,0.23,230,227,0,0,607,597,0,25,0,0,after-watch
wuguanliujiang,watch,act1-bosses,tactical,1,add2,skip,300,True,True,-8.6667,-9.6667,-16.9784,-2.0365,-5.34333,-5.33,0.14,0.14667,448,443,0,0,1126,1110,0,48,0,0,after-watch
wuguanliujiang,watch,act1-bosses,tactical,1,replace,yiyong,300,True,True,-15.6667,-15.3333,-20.5635,-9.598,-15.85,-15.86,2.50667,2.46667,230,227,0,0,607,597,0,25,0,0,after-watch
fengjinguayin,watch,act1-bosses,greedy,0,add1,skip,300,True,True,-5.6667,-5.3333,-14.6769,4.1859,-1.44667,-1.5,0.24667,0.23333,74,77,0,0,814,760,0,117,0,0,after-watch
fengjinguayin,watch,act1-bosses,greedy,0,add2,skip,300,True,True,-6.0,-7.3333,-16.6823,2.2572,-0.80333,-0.99667,0.3,0.28667,152,150,0,0,1490,1392,0,200,0,0,after-watch
fengjinguayin,watch,act1-bosses,greedy,0,replace,qianlizoudanqi,300,True,True,-2.6667,-2.6667,-6.9254,1.6799,-0.57667,-0.51667,0.01667,0.01333,74,77,0,0,814,760,0,117,0,0,after-watch
fengjinguayin,watch,act1-bosses,greedy,1,add1,skip,300,True,True,-5.3333,-5.0,-14.3935,4.5583,-1.35333,-1.40667,0.24667,0.23333,75,78,0,0,814,760,0,171,0,0,after-watch
fengjinguayin,watch,act1-bosses,greedy,1,add2,skip,300,True,True,-5.6667,-7.3333,-16.6823,2.2572,-0.78333,-0.98333,0.29,0.27667,154,152,0,0,1485,1388,0,328,0,0,after-watch
fengjinguayin,watch,act1-bosses,greedy,1,replace,qianlizoudanqi,300,True,True,-3.0,-3.0,-7.3458,1.4446,-0.65667,-0.77667,-0.01333,-0.00667,75,78,0,0,814,760,0,171,0,0,after-watch
fengjinguayin,watch,act1-bosses,tactical,0,add1,skip,300,True,True,1.6667,2.0,-4.8533,8.7874,0.42333,0.32333,-0.22,-0.23667,294,295,0,0,508,501,0,74,0,0,after-watch
fengjinguayin,watch,act1-bosses,tactical,0,add2,skip,300,True,True,2.6667,2.6667,-4.1844,9.4299,2.16667,2.07667,-0.53333,-0.48333,518,516,0,0,1046,1040,0,106,0,0,after-watch
fengjinguayin,watch,act1-bosses,tactical,0,replace,qianlizoudanqi,300,True,True,-2.0,-2.3333,-8.1289,3.5391,-4.39333,-4.90333,0.44333,0.41,294,295,0,0,508,501,0,74,0,0,after-watch
fengjinguayin,watch,act1-bosses,tactical,1,add1,skip,300,True,True,6.0,6.0,-0.9211,12.7235,4.94333,4.74667,-0.60667,-0.58667,312,313,0,0,448,440,0,201,0,0,after-watch
fengjinguayin,watch,act1-bosses,tactical,1,add2,skip,300,True,True,3.6667,4.3333,-2.4245,10.9485,6.52667,6.74,-0.90333,-0.87333,565,566,0,0,932,922,0,451,0,0,after-watch
fengjinguayin,watch,act1-bosses,tactical,1,replace,qianlizoudanqi,300,True,True,2.6667,2.3333,-3.3678,7.9576,-0.04,-0.34667,0.06667,0.05,312,313,0,0,448,440,0,201,0,0,after-watch
fengjinguayin,watch,discard-exhaust-shuffle,greedy,0,add1,skip,300,True,True,2.6667,2.6667,-6.2613,11.5068,-0.75667,-0.75667,0.30667,0.30667,59,59,0,0,768,710,0,61,0,0,after-watch
fengjinguayin,watch,discard-exhaust-shuffle,greedy,0,add2,skip,300,True,True,2.3333,2.3333,-6.4576,11.0474,-1.12667,-1.12667,0.42,0.42,161,161,0,0,1433,1349,0,139,0,0,after-watch
fengjinguayin,watch,discard-exhaust-shuffle,greedy,0,replace,qianlizoudanqi,300,True,True,0.3333,0.3333,-3.4608,4.1165,-0.24333,-0.24333,-0.03,-0.03,59,59,0,0,768,710,0,61,0,0,after-watch
fengjinguayin,watch,discard-exhaust-shuffle,greedy,1,add1,skip,300,True,True,2.3333,2.3333,-6.6363,11.2261,-0.61,-0.61,0.3,0.3,59,59,0,0,768,710,0,100,0,0,after-watch
fengjinguayin,watch,discard-exhaust-shuffle,greedy,1,add2,skip,300,True,True,3.3333,3.3333,-5.2283,11.7851,-0.81,-0.81,0.38333,0.38333,170,170,0,0,1404,1327,0,274,0,0,after-watch
fengjinguayin,watch,discard-exhaust-shuffle,greedy,1,replace,qianlizoudanqi,300,True,True,0.3333,0.3333,-3.9723,4.628,0.20667,0.20667,-0.03,-0.03,59,59,0,0,768,710,0,100,0,0,after-watch
fengjinguayin,watch,discard-exhaust-shuffle,tactical,0,add1,skip,300,True,True,-1.0,-1.0,-7.0099,5.0429,-1.28667,-1.28667,-0.09667,-0.09667,272,272,0,0,450,425,0,51,0,0,after-watch
fengjinguayin,watch,discard-exhaust-shuffle,tactical,0,add2,skip,300,True,True,1.0,1.0,-4.3543,6.3214,-0.71333,-0.71333,-0.55667,-0.55667,490,490,0,0,993,934,0,82,0,0,after-watch
fengjinguayin,watch,discard-exhaust-shuffle,tactical,0,replace,qianlizoudanqi,300,True,True,0.3333,0.3333,-4.8285,5.4842,-0.90333,-0.90333,-0.00667,-0.00667,272,272,0,0,450,425,0,51,0,0,after-watch
fengjinguayin,watch,discard-exhaust-shuffle,tactical,1,add1,skip,300,True,True,-1.0,-1.0,-7.1671,5.2,2.58333,2.58333,-0.44667,-0.44667,283,283,0,0,411,385,0,118,0,0,after-watch
fengjinguayin,watch,discard-exhaust-shuffle,tactical,1,add2,skip,300,True,True,1.3333,1.3333,-3.9252,6.548,4.59333,4.59333,-1.09333,-1.09333,528,528,0,0,864,820,0,314,0,0,after-watch
fengjinguayin,watch,discard-exhaust-shuffle,tactical,1,replace,qianlizoudanqi,300,True,True,-1.6667,-1.6667,-6.568,3.2896,1.20667,1.20667,-0.19667,-0.19667,283,283,0,0,411,385,0,118,0,0,after-watch
juantuchonglai,watch,act1-bosses,greedy,0,add1,skip,300,True,True,-5.3333,-4.6667,-14.1094,4.9298,-1.86333,-1.86333,0.25333,0.23333,71,73,0,0,814,763,0,8,0,0,after-watch
juantuchonglai,watch,act1-bosses,greedy,0,add2,skip,300,True,True,-8.0,-9.3333,-18.6754,0.3162,-1.54667,-1.73667,0.39,0.38,132,131,0,0,1527,1423,0,9,0,0,after-watch
juantuchonglai,watch,act1-bosses,greedy,0,replace,guanzhen,300,True,True,-3.3333,-1.6667,-10.6621,7.3837,-1.61333,-1.51,0.12333,0.11333,71,73,0,0,814,763,0,8,0,0,after-watch
juantuchonglai,watch,act1-bosses,greedy,1,add1,skip,300,True,True,-2.0,-3.3333,-13.038,6.4811,0.09667,-0.06333,0.02333,0.01,297,297,0,0,402,398,0,0,0,0,after-watch
juantuchonglai,watch,act1-bosses,greedy,1,add2,skip,300,True,True,-1.0,-2.0,-11.9481,8.014,1.09667,1.00333,-0.06,-0.07333,583,583,0,0,720,711,0,4,0,0,after-watch
juantuchonglai,watch,act1-bosses,greedy,1,replace,guanzhen,300,True,True,0.3333,-0.6667,-9.5524,8.241,0.09333,-0.04333,-0.04667,-0.03333,297,297,0,0,402,398,0,0,0,0,after-watch
juantuchonglai,watch,act1-bosses,tactical,0,add1,skip,300,True,True,-1.6667,-1.3333,-8.7744,6.1516,-0.43333,-0.56333,0.05667,0.13667,194,194,0,0,821,809,0,5,0,0,after-watch
juantuchonglai,watch,act1-bosses,tactical,0,add2,skip,300,True,True,-2.3333,-1.6667,-8.5319,5.2535,-1.56,-1.39,0.14,0.12,354,350,0,0,1509,1489,0,9,0,0,after-watch
juantuchonglai,watch,act1-bosses,tactical,0,replace,guanzhen,300,True,True,-4.6667,-5.3333,-11.005,0.514,-3.37,-3.84,0.10667,0.18333,194,194,0,0,821,809,0,5,0,0,after-watch
juantuchonglai,watch,act1-bosses,tactical,1,add1,skip,300,True,True,1.6667,1.3333,-5.0946,7.7173,2.89333,2.69,-0.19,-0.19,316,316,0,0,443,443,0,8,0,0,after-watch
juantuchonglai,watch,act1-bosses,tactical,1,add2,skip,300,True,True,2.0,2.6667,-4.1844,9.4299,4.14333,4.61,-0.33667,-0.33667,605,602,0,0,861,860,0,14,0,0,after-watch
juantuchonglai,watch,act1-bosses,tactical,1,replace,guanzhen,300,True,True,0,-1.0,-6.8473,4.8802,-1.16,-1.47,-0.08,-0.13333,316,316,0,0,443,443,0,8,0,0,after-watch
juantuchonglai,watch,discard-exhaust-shuffle,greedy,0,add1,skip,300,True,True,-0.3333,-0.3333,-9.0909,8.4352,-1.3,-1.3,0.31667,0.31667,59,59,0,0,768,710,0,0,0,0,after-watch
juantuchonglai,watch,discard-exhaust-shuffle,greedy,0,add2,skip,300,True,True,-5.0,-5.0,-13.2459,3.4106,-2.27667,-2.27667,0.36667,0.36667,137,137,0,0,1438,1347,0,0,0,0,after-watch
juantuchonglai,watch,discard-exhaust-shuffle,greedy,0,replace,guanzhen,300,True,True,-1.0,-1.0,-8.624,6.6569,-0.2,-0.2,0.05,0.05,59,59,0,0,768,710,0,0,0,0,after-watch
